Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
112;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23534,75;23507,25;18/07/2025 15:35:21;18/07/2025 15:39:00;Long_TP1;Stop loss;-56,74 $;1763,62 $;1,74 $;55,00 $;0,00 $;56,74 $;3;
113;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23534,75;23507,25;18/07/2025 15:35:21;18/07/2025 15:39:00;Long_TP2;Stop loss;-56,74 $;1706,88 $;1,74 $;55,00 $;0,00 $;56,74 $;3;
114;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23534,75;23507,25;18/07/2025 15:35:21;18/07/2025 15:39:00;Long_TP3;Stop loss;-56,74 $;1650,14 $;1,74 $;55,00 $;0,00 $;56,74 $;3;
115;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23509,75;23453,75;18/07/2025 15:46:39;18/07/2025 16:18:05;Short_TP1;Profit target;110,26 $;1760,40 $;1,74 $;50,00 $;112,00 $;1,74 $;10;
116;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23509,75;23466,00;18/07/2025 15:46:39;18/07/2025 22:59:59;Short_TP2;Exit on session close;85,76 $;1846,16 $;1,74 $;50,00 $;200,00 $;114,24 $;35;
117;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23509,75;23466,00;18/07/2025 15:46:39;18/07/2025 22:59:59;Short_TP3;Exit on session close;85,76 $;1931,92 $;1,74 $;50,00 $;200,00 $;114,24 $;35;
118;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23527,25;23562,25;21/07/2025 15:35:00;21/07/2025 15:39:12;Long_TP1;Profit target;68,26 $;2000,18 $;1,74 $;0,00 $;70,00 $;1,74 $;3;
119;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23527,25;23632,25;21/07/2025 15:35:00;21/07/2025 16:15:06;Long_TP3;Profit target;208,26 $;2208,44 $;1,74 $;0,00 $;210,00 $;1,74 $;9;
120;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23527,25;23584,00;21/07/2025 15:35:00;21/07/2025 22:59:59;Long_TP2;Exit on session close;111,76 $;2320,20 $;1,74 $;0,00 $;250,00 $;138,24 $;22;
121;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23550,25;23513,50;22/07/2025 15:31:29;22/07/2025 15:41:04;Short_TP1;Profit target;71,76 $;2391,96 $;1,74 $;0,00 $;73,50 $;1,74 $;5;
122;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23550,25;23440,00;22/07/2025 15:31:29;22/07/2025 15:51:09;Short_TP3;Profit target;218,76 $;2610,72 $;1,74 $;0,00 $;220,50 $;1,74 $;11;
123;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23550,25;23450,25;22/07/2025 15:31:29;22/07/2025 22:01:44;Short_TP2;Acheter pour couvrir;198,26 $;2808,98 $;1,74 $;0,00 $;400,00 $;201,74 $;63;
124;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23464,75;23428,00;23/07/2025 15:31:02;23/07/2025 15:32:05;Short_TP1;Profit target;71,76 $;2880,74 $;1,74 $;0,00 $;73,50 $;1,74 $;3;
125;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23464,75;23501,50;23/07/2025 15:31:02;23/07/2025 17:54:32;Short_TP2;Stop loss;-75,24 $;2805,50 $;1,74 $;73,50 $;150,00 $;225,24 $;34;
126;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23464,75;23501,50;23/07/2025 15:31:02;23/07/2025 17:54:32;Short_TP3;Stop loss;-75,24 $;2730,26 $;1,74 $;73,50 $;150,00 $;225,24 $;34;
127;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23502,25;23469,25;23/07/2025 17:54:38;23/07/2025 18:11:00;Long_TP1;Stop loss;-67,74 $;2662,52 $;1,74 $;66,00 $;50,00 $;117,74 $;8;
128;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23502,25;23469,25;23/07/2025 17:54:38;23/07/2025 18:11:00;Long_TP2;Stop loss;-67,74 $;2594,78 $;1,74 $;66,00 $;50,00 $;117,74 $;8;
129;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23502,25;23469,25;23/07/2025 17:54:38;23/07/2025 18:11:00;Long_TP3;Stop loss;-67,74 $;2527,04 $;1,74 $;66,00 $;50,00 $;117,74 $;8;
130;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23464,75;23501,50;23/07/2025 18:17:48;23/07/2025 19:46:21;Short_TP1;Stop loss;-75,24 $;2451,80 $;1,74 $;73,50 $;50,00 $;125,24 $;6;
131;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23464,75;23501,50;23/07/2025 18:17:48;23/07/2025 19:46:21;Short_TP2;Stop loss;-75,24 $;2376,56 $;1,74 $;73,50 $;50,00 $;125,24 $;6;
132;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23464,75;23501,50;23/07/2025 18:17:48;23/07/2025 19:46:21;Short_TP3;Stop loss;-75,24 $;2301,32 $;1,74 $;73,50 $;50,00 $;125,24 $;6;
133;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23489,75;23469,25;23/07/2025 19:50:56;23/07/2025 19:51:37;Long_TP1;Stop loss;-42,74 $;2258,58 $;1,74 $;41,00 $;0,00 $;42,74 $;2;
134;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23489,75;23469,25;23/07/2025 19:50:56;23/07/2025 19:51:37;Long_TP2;Stop loss;-42,74 $;2215,84 $;1,74 $;41,00 $;0,00 $;42,74 $;2;
135;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23489,75;23469,25;23/07/2025 19:50:56;23/07/2025 19:51:37;Long_TP3;Stop loss;-42,74 $;2173,10 $;1,74 $;41,00 $;0,00 $;42,74 $;2;
136;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23477,25;23501,50;23/07/2025 19:52:52;23/07/2025 19:56:48;Short_TP1;Stop loss;-50,24 $;2122,86 $;1,74 $;48,50 $;0,00 $;50,24 $;2;
137;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23477,25;23501,50;23/07/2025 19:52:52;23/07/2025 19:56:48;Short_TP2;Stop loss;-50,24 $;2072,62 $;1,74 $;48,50 $;0,00 $;50,24 $;2;
138;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23477,25;23501,50;23/07/2025 19:52:52;23/07/2025 19:56:48;Short_TP3;Stop loss;-50,24 $;2022,38 $;1,74 $;48,50 $;0,00 $;50,24 $;2;
139;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23502,25;23535,25;23/07/2025 20:07:43;23/07/2025 20:22:22;Long_TP1;Profit target;64,26 $;2086,64 $;1,74 $;0,00 $;66,00 $;1,74 $;3;
140;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23502,25;23564,75;23/07/2025 20:07:43;23/07/2025 22:02:17;Long_TP2;Vendre;123,26 $;2209,90 $;1,74 $;0,00 $;125,00 $;1,74 $;10;
141;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23502,25;23564,75;23/07/2025 20:07:43;23/07/2025 22:02:17;Long_TP3;Vendre;123,26 $;2333,16 $;1,74 $;0,00 $;125,00 $;1,74 $;10;
142;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23588,25;23545,50;24/07/2025 15:38:33;24/07/2025 16:13:30;Short_TP1;Profit target;83,76 $;2416,92 $;1,74 $;75,00 $;85,50 $;1,74 $;12;
143;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23588,25;23631,00;24/07/2025 15:38:33;24/07/2025 19:12:00;Short_TP2;Stop loss;-87,24 $;2329,68 $;1,74 $;85,50 $;100,00 $;187,24 $;23;
144;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23588,25;23631,00;24/07/2025 15:38:33;24/07/2025 19:12:00;Short_TP3;Stop loss;-87,24 $;2242,44 $;1,74 $;85,50 $;100,00 $;187,24 $;23;
145;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23638,25;23632,25;24/07/2025 19:14:48;24/07/2025 22:59:59;Long_TP1;Vendre;-13,74 $;2228,70 $;1,74 $;50,00 $;25,00 $;38,74 $;9;
146;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23638,25;23632,25;24/07/2025 19:14:48;24/07/2025 22:59:59;Long_TP2;Vendre;-13,74 $;2214,96 $;1,74 $;50,00 $;25,00 $;38,74 $;9;
147;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23638,25;23632,25;24/07/2025 19:14:48;24/07/2025 22:59:59;Long_TP3;Vendre;-13,74 $;2201,22 $;1,74 $;50,00 $;25,00 $;38,74 $;9;
148;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23591,00;23600,00;25/07/2025 15:43:50;25/07/2025 15:43:50;Short_TP1;Stop loss;-19,74 $;2181,48 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
149;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23591,00;23600,00;25/07/2025 15:43:50;25/07/2025 15:43:50;Short_TP2;Stop loss;-19,74 $;2161,74 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
150;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23591,00;23600,00;25/07/2025 15:43:50;25/07/2025 15:43:50;Short_TP3;Stop loss;-19,74 $;2142,00 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
151;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23603,50;23625,25;25/07/2025 15:48:08;25/07/2025 15:51:27;Long_TP1;Profit target;41,76 $;2183,76 $;1,74 $;0,00 $;43,50 $;1,74 $;2;
152;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23603,50;23668,75;25/07/2025 15:48:08;25/07/2025 18:13:00;Long_TP3;Profit target;128,76 $;2312,52 $;1,74 $;0,00 $;130,50 $;1,74 $;10;
153;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23603,50;23684,50;25/07/2025 15:48:08;25/07/2025 22:59:59;Long_TP2;Vendre;160,26 $;2472,78 $;1,74 $;0,00 $;200,00 $;39,74 $;19;
154;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23699,75;28/07/2025 15:36:51;28/07/2025 17:20:23;Long_TP1;Stop loss;-58,74 $;2414,04 $;1,74 $;57,00 $;50,00 $;108,74 $;18;
155;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23699,75;28/07/2025 15:36:51;28/07/2025 17:20:23;Long_TP2;Stop loss;-58,74 $;2355,30 $;1,74 $;57,00 $;50,00 $;108,74 $;18;
156;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23699,75;28/07/2025 15:36:51;28/07/2025 17:20:23;Long_TP3;Stop loss;-58,74 $;2296,56 $;1,74 $;57,00 $;50,00 $;108,74 $;18;
157;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23690,75;23716,25;28/07/2025 17:20:57;28/07/2025 17:46:00;Short_TP1;Stop loss;-52,74 $;2243,82 $;1,74 $;51,00 $;25,00 $;77,74 $;4;
158;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23690,75;23716,25;28/07/2025 17:20:57;28/07/2025 17:46:00;Short_TP2;Stop loss;-52,74 $;2191,08 $;1,74 $;51,00 $;25,00 $;77,74 $;4;
159;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23690,75;23716,25;28/07/2025 17:20:57;28/07/2025 17:46:00;Short_TP3;Stop loss;-52,74 $;2138,34 $;1,74 $;51,00 $;25,00 $;77,74 $;4;
160;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23699,75;28/07/2025 18:20:34;28/07/2025 20:03:38;Long_TP1;Stop loss;-58,74 $;2079,60 $;1,74 $;57,00 $;25,00 $;83,74 $;4;
161;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23699,75;28/07/2025 18:20:34;28/07/2025 20:03:38;Long_TP2;Stop loss;-58,74 $;2020,86 $;1,74 $;57,00 $;25,00 $;83,74 $;4;
162;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23699,75;28/07/2025 18:20:34;28/07/2025 20:03:38;Long_TP3;Stop loss;-58,74 $;1962,12 $;1,74 $;57,00 $;25,00 $;83,74 $;4;
163;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23690,75;23716,25;28/07/2025 20:06:00;28/07/2025 21:56:04;Short_TP1;Stop loss;-52,74 $;1909,38 $;1,74 $;51,00 $;25,00 $;77,74 $;4;
164;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23690,75;23716,25;28/07/2025 20:06:00;28/07/2025 21:56:04;Short_TP2;Stop loss;-52,74 $;1856,64 $;1,74 $;51,00 $;25,00 $;77,74 $;4;
165;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23690,75;23716,25;28/07/2025 20:06:00;28/07/2025 21:56:04;Short_TP3;Stop loss;-52,74 $;1803,90 $;1,74 $;51,00 $;25,00 $;77,74 $;4;
166;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23740,75;28/07/2025 22:05:00;28/07/2025 22:59:02;Long_TP1;Vendre;23,26 $;1827,16 $;1,74 $;0,00 $;25,00 $;1,74 $;2;
167;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23740,75;28/07/2025 22:05:00;28/07/2025 22:59:02;Long_TP2;Vendre;23,26 $;1850,42 $;1,74 $;0,00 $;25,00 $;1,74 $;2;
168;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23728,25;23740,75;28/07/2025 22:05:00;28/07/2025 22:59:02;Long_TP3;Vendre;23,26 $;1873,68 $;1,74 $;0,00 $;25,00 $;1,74 $;2;
169;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23867,50;23830,00;29/07/2025 15:36:47;29/07/2025 15:49:28;Long_TP1;Stop loss;-76,74 $;1796,94 $;1,74 $;75,00 $;25,00 $;101,74 $;4;
170;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23867,50;23830,00;29/07/2025 15:36:47;29/07/2025 15:49:28;Long_TP2;Stop loss;-76,74 $;1720,20 $;1,74 $;75,00 $;25,00 $;101,74 $;4;
171;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23867,50;23830,00;29/07/2025 15:36:47;29/07/2025 15:49:28;Long_TP3;Stop loss;-76,74 $;1643,46 $;1,74 $;75,00 $;25,00 $;101,74 $;4;
172;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23817,50;23779,00;29/07/2025 15:50:30;29/07/2025 16:52:46;Short_TP1;Profit target;75,26 $;1718,72 $;1,74 $;25,00 $;77,00 $;1,74 $;10;
173;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23817,50;23702,00;29/07/2025 15:50:30;29/07/2025 17:31:50;Short_TP3;Profit target;229,26 $;1947,98 $;1,74 $;25,00 $;231,00 $;1,74 $;16;
174;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23817,50;23688,75;29/07/2025 15:50:30;29/07/2025 22:59:59;Short_TP2;Exit on session close;255,76 $;2203,74 $;1,74 $;25,00 $;300,00 $;44,24 $;46;
175;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23701,25;23728,50;30/07/2025 15:32:43;30/07/2025 15:35:20;Short_TP1;Stop loss;-56,24 $;2147,50 $;1,74 $;54,50 $;25,00 $;81,24 $;4;
176;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23701,25;23728,50;30/07/2025 15:32:43;30/07/2025 15:35:20;Short_TP2;Stop loss;-56,24 $;2091,26 $;1,74 $;54,50 $;25,00 $;81,24 $;4;
177;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23701,25;23728,50;30/07/2025 15:32:43;30/07/2025 15:35:20;Short_TP3;Stop loss;-56,24 $;2035,02 $;1,74 $;54,50 $;25,00 $;81,24 $;4;
178;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23702,50;30/07/2025 15:45:23;30/07/2025 16:12:04;Long_TP1;Stop loss;-74,24 $;1960,78 $;1,74 $;72,50 $;50,00 $;124,24 $;6;
179;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23702,50;30/07/2025 15:45:23;30/07/2025 16:12:04;Long_TP2;Stop loss;-74,24 $;1886,54 $;1,74 $;72,50 $;50,00 $;124,24 $;6;
180;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23702,50;30/07/2025 15:45:23;30/07/2025 16:12:04;Long_TP3;Stop loss;-74,24 $;1812,30 $;1,74 $;72,50 $;50,00 $;124,24 $;6;
181;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23713,75;23728,50;30/07/2025 16:18:40;30/07/2025 16:21:44;Short_TP1;Stop loss;-31,24 $;1781,06 $;1,74 $;29,50 $;0,00 $;31,24 $;2;
182;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23713,75;23728,50;30/07/2025 16:18:40;30/07/2025 16:21:44;Short_TP2;Stop loss;-31,24 $;1749,82 $;1,74 $;29,50 $;0,00 $;31,24 $;2;
183;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23713,75;23728,50;30/07/2025 16:18:40;30/07/2025 16:21:44;Short_TP3;Stop loss;-31,24 $;1718,58 $;1,74 $;29,50 $;0,00 $;31,24 $;2;
184;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23775,00;30/07/2025 16:23:48;30/07/2025 16:56:13;Long_TP1;Profit target;70,76 $;1789,34 $;1,74 $;0,00 $;72,50 $;1,74 $;3;
185;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23702,50;30/07/2025 16:23:48;30/07/2025 20:56:05;Long_TP2;Stop loss;-74,24 $;1715,10 $;1,74 $;72,50 $;175,00 $;249,24 $;40;
186;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23702,50;30/07/2025 16:23:48;30/07/2025 20:56:05;Long_TP3;Stop loss;-74,24 $;1640,86 $;1,74 $;72,50 $;175,00 $;249,24 $;40;
187;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23701,25;23674,00;30/07/2025 20:56:26;30/07/2025 20:59:21;Short_TP1;Profit target;52,76 $;1693,62 $;1,74 $;0,00 $;54,50 $;1,74 $;3;
188;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23701,25;23619,50;30/07/2025 20:56:26;30/07/2025 21:00:14;Short_TP3;Profit target;161,76 $;1855,38 $;1,74 $;0,00 $;163,50 $;1,74 $;7;
189;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23701,25;23728,50;30/07/2025 20:56:26;30/07/2025 22:01:23;Short_TP2;Stop loss;-56,24 $;1799,14 $;1,74 $;54,50 $;200,00 $;256,24 $;48;
190;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23751,25;30/07/2025 22:02:40;30/07/2025 22:02:40;Long_TP1;Vendre;23,26 $;1822,40 $;1,74 $;0,00 $;25,00 $;1,74 $;2;
191;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23751,25;30/07/2025 22:02:40;30/07/2025 22:02:40;Long_TP2;Vendre;23,26 $;1845,66 $;1,74 $;0,00 $;25,00 $;1,74 $;2;
192;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23738,75;23751,25;30/07/2025 22:02:40;30/07/2025 22:02:40;Long_TP3;Vendre;23,26 $;1868,92 $;1,74 $;0,00 $;25,00 $;1,74 $;2;
193;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23947,75;23906,00;31/07/2025 15:30:57;31/07/2025 15:31:56;Short_TP1;Profit target;81,76 $;1950,68 $;1,74 $;0,00 $;83,50 $;1,74 $;4;
194;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23947,75;23822,50;31/07/2025 15:30:57;31/07/2025 16:50:59;Short_TP3;Profit target;248,76 $;2199,44 $;1,74 $;0,00 $;250,50 $;1,74 $;35;
195;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23947,75;23718,25;31/07/2025 15:30:57;31/07/2025 19:26:00;Short_TP2;Profit target;457,26 $;2656,70 $;1,74 $;0,00 $;459,00 $;1,74 $;67;
196;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23285,75;23244,25;01/08/2025 15:31:04;01/08/2025 15:36:01;Short_TP1;Profit target;81,26 $;2737,96 $;1,74 $;75,00 $;83,00 $;1,74 $;10;
197;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23285,75;23161,25;01/08/2025 15:31:04;01/08/2025 15:44:40;Short_TP3;Profit target;247,26 $;2985,22 $;1,74 $;75,00 $;249,00 $;1,74 $;20;
198;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23285,75;23057,50;01/08/2025 15:31:04;01/08/2025 16:01:18;Short_TP2;Profit target;454,76 $;3439,98 $;1,74 $;75,00 $;456,50 $;1,74 $;43;
199;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23362,75;23395,75;04/08/2025 15:35:17;04/08/2025 15:37:31;Long_TP1;Profit target;64,26 $;3504,24 $;1,74 $;0,00 $;66,00 $;1,74 $;3;
200;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23362,75;23461,75;04/08/2025 15:35:17;04/08/2025 15:47:18;Long_TP3;Profit target;196,26 $;3700,50 $;1,74 $;0,00 $;198,00 $;1,74 $;8;
201;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23362,75;23544,25;04/08/2025 15:35:17;04/08/2025 22:05:00;Long_TP2;Profit target;361,26 $;4061,76 $;1,74 $;0,00 $;363,00 $;1,74 $;45;
202;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23564,75;23594,50;05/08/2025 15:37:40;05/08/2025 15:43:09;Short_TP1;Stop loss;-61,24 $;4000,52 $;1,74 $;59,50 $;0,00 $;61,24 $;3;
203;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23564,75;23594,50;05/08/2025 15:37:40;05/08/2025 15:43:09;Short_TP2;Stop loss;-61,24 $;3939,28 $;1,74 $;59,50 $;0,00 $;61,24 $;3;
204;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23564,75;23594,50;05/08/2025 15:37:40;05/08/2025 15:43:09;Short_TP3;Stop loss;-61,24 $;3878,04 $;1,74 $;59,50 $;0,00 $;61,24 $;3;
205;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23602,25;23558,75;05/08/2025 15:45:47;05/08/2025 16:00:05;Long_TP1;Stop loss;-88,74 $;3789,30 $;1,74 $;87,00 $;50,00 $;138,74 $;9;
206;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23602,25;23558,75;05/08/2025 15:45:47;05/08/2025 16:00:05;Long_TP2;Stop loss;-88,74 $;3700,56 $;1,74 $;87,00 $;50,00 $;138,74 $;9;
207;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23602,25;23558,75;05/08/2025 15:45:47;05/08/2025 16:00:05;Long_TP3;Stop loss;-88,74 $;3611,82 $;1,74 $;87,00 $;50,00 $;138,74 $;9;
208;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23564,75;23510,00;05/08/2025 16:00:05;05/08/2025 16:27:06;Short_TP1;Profit target;107,76 $;3719,58 $;1,74 $;50,00 $;109,50 $;1,74 $;12;
209;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23564,75;23425,50;05/08/2025 16:00:05;05/08/2025 16:44:25;Short_TP3;Profit target;276,76 $;3996,34 $;1,74 $;50,00 $;278,50 $;1,74 $;21;
210;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23564,75;23389,75;05/08/2025 16:00:05;05/08/2025 22:17:49;Short_TP2;Acheter pour couvrir;348,26 $;4344,60 $;1,74 $;50,00 $;425,00 $;76,74 $;91;
211;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23404,25;23419,50;06/08/2025 15:31:13;06/08/2025 15:31:22;Short_TP1;Stop loss;-32,24 $;4312,36 $;1,74 $;30,50 $;0,00 $;32,24 $;2;
212;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23404,25;23419,50;06/08/2025 15:31:13;06/08/2025 15:31:22;Short_TP2;Stop loss;-32,24 $;4280,12 $;1,74 $;30,50 $;0,00 $;32,24 $;2;
213;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23404,25;23419,50;06/08/2025 15:31:13;06/08/2025 15:31:22;Short_TP3;Stop loss;-32,24 $;4247,88 $;1,74 $;30,50 $;0,00 $;32,24 $;2;
214;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23429,25;23403,00;06/08/2025 15:31:34;06/08/2025 15:39:18;Long_TP1;Stop loss;-54,24 $;4193,64 $;1,74 $;52,50 $;50,00 $;104,24 $;6;
215;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23429,25;23403,00;06/08/2025 15:31:34;06/08/2025 15:39:18;Long_TP2;Stop loss;-54,24 $;4139,40 $;1,74 $;52,50 $;50,00 $;104,24 $;6;
216;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23429,25;23403,00;06/08/2025 15:31:34;06/08/2025 15:39:18;Long_TP3;Stop loss;-54,24 $;4085,16 $;1,74 $;52,50 $;50,00 $;104,24 $;6;
217;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23404,25;23419,50;06/08/2025 15:43:04;06/08/2025 15:44:31;Short_TP1;Stop loss;-32,24 $;4052,92 $;1,74 $;30,50 $;0,00 $;32,24 $;2;
218;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23404,25;23419,50;06/08/2025 15:43:04;06/08/2025 15:44:31;Short_TP2;Stop loss;-32,24 $;4020,68 $;1,74 $;30,50 $;0,00 $;32,24 $;2;
219;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23404,25;23419,50;06/08/2025 15:43:04;06/08/2025 15:44:31;Short_TP3;Stop loss;-32,24 $;3988,44 $;1,74 $;30,50 $;0,00 $;32,24 $;2;
220;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23429,25;23455,50;06/08/2025 15:44:59;06/08/2025 15:48:15;Long_TP1;Profit target;50,76 $;4039,20 $;1,74 $;0,00 $;52,50 $;1,74 $;5;
221;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23429,25;23508,00;06/08/2025 15:44:59;06/08/2025 16:05:42;Long_TP3;Profit target;155,76 $;4194,96 $;1,74 $;25,00 $;157,50 $;1,74 $;21;
